# x_rms,y_rms,z_rms,x_mean,y_mean,z_mean,x_std,y_std,z_std,label
5.695400885147246066e-03,6.726567615410418942e-03,9.999611570940506455e-01,-5.258585141868916436e-03,-6.646576283970998152e-03,9.999611570675871475e-01,2.187435381503075819e-03,1.034280226071484284e-03,7.274959547710713709e-06,3.000000000000000000e+00
6.738926077852307184e-03,6.738624839471814461e-03,9.999545878741643579e-01,-6.646914576176624068e-03,-6.646903519089951591e-03,9.999545878495328388e-01,1.109797864373785695e-03,1.108033544192657972e-03,7.018618952561662626e-06,3.000000000000000000e+00
6.150002768470062657e-03,6.911790860847780334e-03,9.999572013906614654e-01,-5.834416854916007165e-03,-6.778213569639822238e-03,9.999572013252873148e-01,1.944765799591673247e-03,1.352284625531733004e-03,1.143427294144260599e-05,3.000000000000000000e+00
6.365607536713176196e-03,6.459815900601161183e-03,9.999588740639381301e-01,-6.285758012047864239e-03,-6.366922612129737209e-03,9.999588740297631340e-01,1.005089809636767594e-03,1.091566727603319803e-03,8.267242380285762886e-06,3.000000000000000000e+00
5.349276242173847846e-03,6.181923247299991875e-03,9.999665839760093489e-01,-5.221188464448837767e-03,-5.750868846116911903e-03,9.999665838893926351e-01,1.163592425977389615e-03,2.267968815982708899e-03,1.316159325928980440e-05,3.000000000000000000e+00
6.004531496892438237e-03,6.739841826388563370e-03,9.999592592369241917e-01,-5.797732715702862312e-03,-6.613807985936560017e-03,9.999592591552596277e-01,1.562272016789022612e-03,1.297309434906920118e-03,1.277976165200262097e-05,3.000000000000000000e+00
5.041698341673488820e-03,6.358717846016656745e-03,9.999670734505143876e-01,-4.896483235903716785e-03,-6.161014719392780836e-03,9.999670734096394176e-01,1.201321809069937985e-03,1.573273743719191299e-03,9.041416300655955653e-06,3.000000000000000000e+00
5.441631732654265106e-03,6.935158645285352357e-03,9.999611453544836603e-01,-5.343278497833035996e-03,-6.894088764017866806e-03,9.999611453242321923e-01,1.029917864892631891e-03,7.536348911235302064e-04,7.778207497826098427e-06,3.000000000000000000e+00
5.311962677007795244e-03,6.761641285834496355e-03,9.999630309464645483e-01,-5.218662711929034602e-03,-6.728080668362605710e-03,9.999630309138010098e-01,9.912149015452336766e-04,6.728472325178738419e-04,8.082343747428462382e-06,3.000000000000000000e+00
5.270107945419591142e-03,6.966694442034879892e-03,9.999618448374892887e-01,-5.138948771325205049e-03,-6.932626357038737010e-03,9.999618447783586994e-01,1.168436255030574043e-03,6.881302510219237467e-04,1.087457587068415609e-05,3.000000000000000000e+00
5.962479959531310006e-03,7.083568387258311512e-03,9.999571350271146963e-01,-5.911490945724465901e-03,-6.971709319206186202e-03,9.999571350157258065e-01,7.781015784781167635e-04,1.253878090349665403e-03,4.772491872931178679e-06,3.000000000000000000e+00
5.180664297268177711e-03,6.449830995428550498e-03,9.999657796132672694e-01,-5.093111187245441367e-03,-6.438251901433474610e-03,9.999657795965865015e-01,9.484202630398130785e-04,3.863059969494465895e-04,5.775831409401381538e-06,3.000000000000000000e+00
5.429247402604918046e-03,6.664679049113826463e-03,9.999630519803287543e-01,-5.381356991194359563e-03,-6.604522631879951831e-03,9.999630519572321186e-01,7.195306053364499289e-04,8.934358581802569329e-04,6.796443456486082496e-06,3.000000000000000000e+00
5.326016212015380336e-03,6.462742326788097937e-03,9.999649326416036876e-01,-5.297992368971815406e-03,-6.438529383939376079e-03,9.999649326294620666e-01,5.456423269570245425e-04,5.589076440769790138e-04,4.927705163474966573e-06,3.000000000000000000e+00
4.416848387088973850e-03,6.795294811419451929e-03,9.999671571700499140e-01,-4.277641606729044171e-03,-6.762292830757576922e-03,9.999671571588572005e-01,1.100150880066470696e-03,6.689000263034951309e-04,4.731261678554753245e-06,3.000000000000000000e+00
5.187315019358408608e-03,6.650531969069012860e-03,9.999644304611131629e-01,-5.171210362774468321e-03,-6.596394061057536846e-03,9.999644304442462106e-01,4.084366462442847335e-04,8.468535073162393153e-04,5.807968048721339452e-06,3.000000000000000000e+00
4.672821473549125006e-03,6.789581368992537308e-03,9.999660325852625098e-01,-4.599368437042947351e-03,-6.716350174630424108e-03,9.999660325697625751e-01,8.252699582530071114e-04,9.945126936909604899e-04,5.567634519557805317e-06,3.000000000000000000e+00
5.747252665885986544e-03,6.359800658053091707e-03,9.999632603362906824e-01,-5.735751398448518841e-03,-6.180463257577564935e-03,9.999632602825520022e-01,3.634131267984616891e-04,1.499646068879671159e-03,1.036694430119777826e-05,3.000000000000000000e+00
5.100100160391427342e-03,6.939926925420405145e-03,9.999629125085709447e-01,-4.961433113563506157e-03,-6.834149351113197844e-03,9.999629124818771864e-01,1.181187159454503630e-03,1.207057735509857541e-03,7.306539512503017737e-06,3.000000000000000000e+00
4.981580851670223270e-03,9.317672981129078089e-03,9.999441808533289233e-01,-4.317304779916274031e-03,-8.027811255898452750e-03,9.999441799951235277e-01,2.485362593071586707e-03,4.730039769698870730e-03,4.142843172442104137e-05,3.000000000000000000e+00
4.976359835342165742e-03,7.457339619491489685e-03,9.999598111567228331e-01,-4.849677536154245287e-03,-7.217074796499843049e-03,9.999598110022566155e-01,1.115699335003657571e-03,1.877696882397215505e-03,1.757612463048895224e-05,3.000000000000000000e+00
6.362744965469438810e-03,5.607517971544283622e-03,9.999640349626096603e-01,-6.190610720267616419e-03,-5.376724427681394032e-03,9.999640349299491193e-01,1.469987212772398298e-03,1.592197296181068009e-03,8.082004534564829956e-06,3.000000000000000000e+00
5.689801745428937733e-03,6.787686614176582228e-03,9.999607759640002369e-01,-5.578031454738452410e-03,-6.758888844826491105e-03,9.999607759422249886e-01,1.122233929372392670e-03,6.245887891661087944e-04,6.599147282943329842e-06,3.000000000000000000e+00
4.393870151441913938e-03,6.927000842407595935e-03,9.999663547162083166e-01,-4.356451498722161558e-03,-6.840087779574077070e-03,9.999663546887673782e-01,5.722108413981851459e-04,1.093864634420971217e-03,7.408100182825137444e-06,3.000000000000000000e+00
5.051606068553008907e-03,5.714553406391796771e-03,9.999709121546953572e-01,-4.969086913877603096e-03,-5.376692601525874006e-03,9.999709121133611989e-01,9.093399332328603495e-04,1.935793714010098981e-03,9.092073075749555129e-06,3.000000000000000000e+00
4.940708876578152331e-03,6.550007696436320123e-03,9.999663428310843205e-01,-4.684723896555984847e-03,-5.826445000437029294e-03,9.999663425807027162e-01,1.569702588433699846e-03,2.992513906443436834e-03,2.237735378261064521e-05,3.000000000000000000e+00
3.550965376825603818e-03,7.790041632729954521e-03,9.999633522765986049e-01,-3.298364230397018981e-03,-7.612208372359460622e-03,9.999633522135367159e-01,1.315351098015918275e-03,1.655002216145492599e-03,1.123028228001573868e-05,3.000000000000000000e+00
5.194470822307165579e-03,8.894272742783350394e-03,9.999469532856496423e-01,-4.480430585279612625e-03,-8.597228394137181387e-03,9.999469531561643310e-01,2.628358593170170877e-03,2.279419128212334389e-03,1.609214110298635533e-05,3.000000000000000000e+00
4.039736411377746472e-03,7.890845568344026853e-03,9.999607067709926911e-01,-3.911420160358888148e-03,-7.658592847152089454e-03,9.999607066450794113e-01,1.010080493103991889e-03,1.900368223530756557e-03,1.586873966356260499e-05,3.000000000000000000e+00
4.931456940088666495e-03,8.316265858614571571e-03,9.999532591349541422e-01,-4.644849704759698023e-03,-8.230508351684514071e-03,9.999532590491261308e-01,1.656695135546193539e-03,1.191222105238908110e-03,1.310145820948010946e-05,3.000000000000000000e+00
4.614092071229833857e-03,7.004344040497029363e-03,9.999648240407863486e-01,-4.482903678108200556e-03,-6.967911690757637964e-03,9.999648240051048909e-01,1.092437757764712662e-03,7.134718687161387650e-04,8.447506816040870360e-06,3.000000000000000000e+00
5.468569655787315457e-03,8.156962068647584385e-03,9.999517781951939854e-01,-5.420929279232991442e-03,-7.705360043266725779e-03,9.999517778119427769e-01,7.202637223630570240e-04,2.676463486204152045e-03,2.768510654701291512e-05,3.000000000000000000e+00
1.714270306974527078e-02,6.788208682334713473e-03,9.998300095287936395e-01,3.307389887380497630e-03,-5.602926718747246876e-03,9.998299647347167474e-01,1.682062545419483329e-02,3.832360799725489757e-03,2.992873573313437909e-04,3.000000000000000000e+00
1.259819855287135602e-02,8.900098408545085299e-03,9.998810297438094352e-01,-7.728939618825228682e-03,-7.116445230206987042e-03,9.998810200160915818e-01,9.948773750876219873e-03,5.344900276642306804e-03,1.394744464411232460e-04,3.000000000000000000e+00
4.543070395944052466e-03,8.500998105417000711e-03,9.999535456922932219e-01,-4.472267399879849108e-03,-8.251279756404656177e-03,9.999535455041924648e-01,7.989448832523933161e-04,2.045324221205567592e-03,1.939546990688076767e-05,3.000000000000000000e+00
4.224355585310876106e-03,8.708080270637619941e-03,9.999531609819977129e-01,-3.952846166453058245e-03,-8.476869455781714177e-03,9.999531608146533523e-01,1.490029293505518637e-03,1.993325419870818453e-03,1.829407591500922491e-05,3.000000000000000000e+00
5.678452254139040173e-03,9.041910642163133657e-03,9.999429978913481065e-01,-5.500225103194864192e-03,-8.762300254543905695e-03,9.999429977962309701e-01,1.411504097309598154e-03,2.231197505843607754e-03,1.379214547159727166e-05,3.000000000000000000e+00
6.542610204393007646e-03,8.254481900177660855e-03,9.999445273515290555e-01,-6.081667833821827358e-03,-8.079235111521315335e-03,9.999445273187550498e-01,2.412273750154494446e-03,1.691872173990031447e-03,8.095955394152370900e-06,3.000000000000000000e+00
8.959366829925085110e-03,6.651286321968633355e-03,9.999377431301760266e-01,4.825059256212361689e-05,-5.569949457566951596e-03,9.999377430224797303e-01,8.959236902408556497e-03,3.635281664047046706e-03,1.467580226401088936e-05,3.000000000000000000e+00
1.264488395173228238e-02,8.988105470077707368e-03,9.998796531932759857e-01,-1.102476881278404569e-02,-7.156497956072229577e-03,9.998796490178500918e-01,6.192540898326057489e-03,5.437883498749747357e-03,9.137749640410609657e-05,3.000000000000000000e+00
5.084935971009891045e-03,6.870146055882138045e-03,9.999634715925085349e-01,-4.650102846091401509e-03,-6.563282572253938824e-03,9.999634715417610176e-01,2.057454094273540590e-03,2.030327241087166029e-03,1.007428563990051836e-05,3.000000000000000000e+00
6.101968691198570750e-03,8.271645026463530365e-03,9.999471715379008030e-01,-5.617569097904513697e-03,-8.020499541485637957e-03,9.999471712891088160e-01,2.382632858548684816e-03,2.022794737200863356e-03,2.230599984626120553e-05,3.000000000000000000e+00
2.119491171700987539e-02,3.746527568111033407e-02,9.990731348782463384e-01,-1.238389479203589466e-02,-2.072290172679586151e-02,9.990711753376114723e-01,1.720068116301295968e-02,3.121230888420718080e-02,1.978748334169324816e-03,3.000000000000000000e+00
4.408552956641236323e-03,5.973641325398762643e-03,9.999724397552883781e-01,-3.464041589097434631e-03,-4.644938069689588667e-03,9.999724396485274447e-01,2.726858089544358012e-03,3.756187031187377574e-03,1.461219791611079032e-05,3.000000000000000000e+00
5.029425405351270473e-03,6.246195385761158653e-03,9.999678444446576941e-01,-4.520957833116013604e-03,-6.190604279958118912e-03,9.999678444103157204e-01,2.203647017827436126e-03,8.314898953494295059e-04,8.287435901800656359e-06,3.000000000000000000e+00
5.346178591379526120e-03,8.073854366355139034e-03,9.999531145259461518e-01,-5.132980434205968584e-03,-7.902472520865603048e-03,9.999531144692466178e-01,1.494703111986952701e-03,1.654706132845346197e-03,1.064864349429538623e-05,3.000000000000000000e+00
7.888330342221555602e-03,5.266480853806767073e-03,9.999550182002331367e-01,-7.808914072179138667e-03,-5.084769610972979074e-03,9.999550181223311185e-01,1.116519861594869730e-03,1.371473144774971531e-03,1.248186111358271859e-05,3.000000000000000000e+00
5.540111968094642986e-03,6.341288696010299354e-03,9.999645469800690911e-01,-5.455764927707234917e-03,-6.270462743257800009e-03,9.999645469421737376e-01,9.630522688957072900e-04,9.451133855595633638e-04,8.705634811435992729e-06,3.000000000000000000e+00
4.885630061963812734e-03,7.496012147722086114e-03,9.999599694091653168e-01,-4.760046829606606918e-03,-7.001036223056297803e-03,9.999599693358335317e-01,1.100606779152581930e-03,2.678747827297431501e-03,1.211021298732553117e-05,3.000000000000000000e+00
1.154078841872453742e-02,5.510960116099463887e-03,9.999182164163592512e-01,-1.296056655611616719e-03,-2.363117551204193048e-03,9.999182135204701671e-01,1.146778245656985065e-02,4.978589844567406740e-03,7.610062017762113786e-05,3.000000000000000000e+00
6.311633022958763883e-03,4.625974190278163596e-03,9.999693813569364709e-01,-5.953855757888229690e-03,-3.640688957163282224e-03,9.999693812988499353e-01,2.094830072049941316e-03,2.853948339810839872e-03,1.077819925429436474e-05,3.000000000000000000e+00
3.253450416466293054e-03,6.105553013189220224e-03,9.999760683550336093e-01,-2.935475542965127176e-03,-5.627961054603883816e-03,9.999760682795427735e-01,1.402826770865985657e-03,2.367241425103468015e-03,1.228730466262413988e-05,3.000000000000000000e+00
5.983831815175612995e-03,4.144929984782696683e-03,9.999735063051564676e-01,-5.352527790921143835e-03,-4.010307188566823895e-03,9.999735061964182270e-01,2.675198953297621557e-03,1.047798087457663249e-03,1.474688641462285409e-05,3.000000000000000000e+00
6.372064458357382631e-03,4.106838172875510590e-03,9.999712649245277030e-01,-6.243810179519963810e-03,-3.834681395805618689e-03,9.999712649078068560e-01,1.272021974489531736e-03,1.470149098169888906e-03,5.782805403402865114e-06,3.000000000000000000e+00
3.793026075114320269e-03,6.163514829047321390e-03,9.999738116761586193e-01,-3.225264051320043956e-03,-6.040566409865427873e-03,9.999738116428309453e-01,1.996175995687695694e-03,1.224937751843619641e-03,8.164178658082765273e-06,3.000000000000000000e+00
8.179709397435118087e-03,5.969974207501912641e-03,9.999487245664826496e-01,-3.556273752705901067e-03,-4.949954817109197477e-03,9.999487242521342134e-01,7.366176947528714665e-03,3.337445032778149634e-03,2.507319060270475039e-05,3.000000000000000000e+00
8.744636635543113004e-03,4.783202292094012459e-03,9.999503249191659116e-01,-8.198960939978612236e-03,-3.997735493734245853e-03,9.999503246748494556e-01,3.040675811787206528e-03,2.626239724250397766e-03,2.210448394919073656e-05,3.000000000000000000e+00
7.401752769187300816e-03,6.191082810771606632e-03,9.999534411909256626e-01,-7.217635927719835871e-03,-4.851905921589833200e-03,9.999534406818564314e-01,1.640632704495342646e-03,3.845583869566904234e-03,3.190754026435747354e-05,3.000000000000000000e+00
5.013466958867947125e-03,5.538609494337960217e-03,9.999720940875908015e-01,-4.846332827773909384e-03,-3.590631604672117009e-03,9.999720940436073180e-01,1.283709106496309016e-03,4.217055822525987360e-03,9.378947953431929937e-06,3.000000000000000000e+00
5.029458545351757348e-03,4.107587962407984253e-03,9.999789159116664328e-01,-4.490344898354716417e-03,-3.788620303846290064e-03,9.999789158671159583e-01,2.265448289683875179e-03,1.587020813411916999e-03,9.439235531306971105e-06,3.000000000000000000e+00
7.025759128886111329e-03,7.601160951234727306e-03,9.999464290955072387e-01,-6.165753010222339847e-03,-5.520969461731695116e-03,9.999464278252953031e-01,3.368201471714642094e-03,5.224609459969393153e-03,5.040126565278422213e-05,3.000000000000000000e+00
5.006244659245470685e-03,5.347999133204143010e-03,9.999731678498593457e-01,-4.725811133184285549e-03,-4.809152287125562607e-03,9.999731678174819116e-01,1.652027457912019640e-03,2.339476225138276567e-03,8.046933503974452187e-06,3.000000000000000000e+00
5.406082125826284709e-03,4.064714267386066934e-03,9.999771259253749101e-01,-5.093894899426298917e-03,-3.952071439782133162e-03,9.999771258882175218e-01,1.810513381551537683e-03,9.502807008196189871e-04,8.620520430321402080e-06,3.000000000000000000e+00
4.580702635095781385e-03,6.514721277878481737e-03,9.999682872821719082e-01,-4.164279416570625982e-03,-6.041038459026897532e-03,9.999682870974697657e-01,1.908301226719630967e-03,2.438738949744429126e-03,1.921959252341817832e-05,3.000000000000000000e+00
4.984755268739087843e-03,5.290129789567762919e-03,9.999735830219317334e-01,-4.853628304931333244e-03,-5.219230508158561287e-03,9.999735830025167083e-01,1.135815727480247788e-03,8.631952810223203010e-04,6.231304696346375536e-06,3.000000000000000000e+00
4.508839283265686677e-03,6.971159402307257162e-03,9.999655360585710806e-01,-4.410737889780770409e-03,-6.415252179575170466e-03,9.999655359179048242e-01,9.354266138891383607e-04,2.727930146619024585e-03,1.677268106869600600e-05,3.000000000000000000e+00
4.895702043061907378e-03,5.004885928563185260e-03,9.999754913088358954e-01,-4.535523500803848550e-03,-4.821918471507061384e-03,9.999754912928874306e-01,1.843074894869044201e-03,1.340889783714078066e-03,5.647657150073278449e-06,3.000000000000000000e+00
4.722145152016988916e-03,4.900090264712406683e-03,9.999768449622025157e-01,-4.410796104824629693e-03,-4.737052905612933011e-03,9.999768449474620846e-01,1.686277722791067147e-03,1.253480902029772666e-03,5.429564970014382042e-06,3.000000000000000000e+00
2.882948604832773903e-03,6.007634367760265361e-03,9.999777982218631678e-01,-2.526859496916973504e-03,-5.830406899632763033e-03,9.999777982011752719e-01,1.387938666133246672e-03,1.448456447881315027e-03,6.432333718626418916e-06,3.000000000000000000e+00
5.229062411051126763e-03,4.968499487096160634e-03,9.999739851211870700e-01,-4.926121347438962468e-03,-4.844087355826129371e-03,9.999739850573372557e-01,1.753973252069129926e-03,1.104900376685710641e-03,1.130027353472065475e-05,3.000000000000000000e+00
5.009836645423123083e-03,4.921684294680647893e-03,9.999753389761617539e-01,-4.722680558083012896e-03,-4.723604171963029924e-03,9.999753389498357015e-01,1.671751046097811732e-03,1.382222819634952365e-03,7.256096035125122001e-06,3.000000000000000000e+00
4.483701523907968750e-03,4.896889748822537587e-03,9.999779582027957803e-01,-4.400050879665725646e-03,-4.847126386009666284e-03,9.999779581951933061e-01,8.620508174391560254e-04,6.963440314759142139e-04,3.899306304967390486e-06,3.000000000000000000e+00
7.301311084945202347e-03,7.154769552847824003e-03,9.999477486994440278e-01,-6.252915221973634301e-03,-5.658035324774025876e-03,9.999477471580888732e-01,3.769641201222486814e-03,4.379196686376112327e-03,5.552071116724536316e-05,3.000000000000000000e+00
4.353618359281393770e-03,7.424293437181747612e-03,9.999629622511726490e-01,-4.198866747631354278e-03,-7.338696680837441567e-03,9.999629622106124271e-01,1.150439417747720376e-03,1.124128136844501072e-03,9.006527986240745143e-06,3.000000000000000000e+00
3.666875722955296752e-03,4.915644174415521352e-03,9.999811950555784756e-01,-3.462245905550614174e-03,-4.889550675416062808e-03,9.999811950392678561e-01,1.207820705691428544e-03,5.058179929614740975e-04,5.711451382284001998e-06,3.000000000000000000e+00
2.806166487352381670e-03,4.919010140068822562e-03,9.999839642558709940e-01,-2.690021634220640754e-03,-4.850384195588336445e-03,9.999839642477791335e-01,7.989705640162933888e-04,8.188002890123963250e-04,4.022887556511285413e-06,3.000000000000000000e+00
